name,type,value,date
安赛龙,丹麦,79438,2019-06-21
周天成,中国台北,79118,2019-06-21
谌龙,中国,75840,2019-06-21
孙完虎,韩国,67910,2019-06-21
乔纳坦,印尼,66188,2019-06-21
金廷,印尼,66012,2019-06-21
斯里坎特,印度,63140,2019-06-21
西本拳太,日本,58533,2019-06-21
桃田贤斗,日本,111118,2019-06-28
石宇奇,中国,90661,2019-06-28
安赛龙,丹麦,79438,2019-06-28
周天成,中国台北,79118,2019-06-28
谌龙,中国,75840,2019-06-28
孙完虎,韩国,67910,2019-06-28
乔纳坦,印尼,66188,2019-06-28
金廷,印尼,66012,2019-06-28
斯里坎特,印度,63140,2019-06-28
西本拳太,日本,58533,2019-06-28
桃田贤斗,日本,111118,2019-07-05
石宇奇,中国,90661,2019-07-05
安赛龙,丹麦,79438,2019-07-05
周天成,中国台北,79118,2019-07-05
谌龙,中国,75840,2019-07-05
孙完虎,韩国,67910,2019-07-05
乔纳坦,印尼,66188,2019-07-05
金廷,印尼,66012,2019-07-05
斯里坎特,印度,63140,2019-07-05
安东森,丹麦,59299,2019-07-05
